Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd,CountryName
3718204,SA_0000001419,COUNTRY,ZAF,YEAR,AFR,Africa,SEX,2004,SEX_BTSX,,,,,,,156,156.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,South Africa
7822890,SA_0000001419,COUNTRY,SLV,YEAR,AMR,Americas,SEX,2004,SEX_FMLE,,,,,,,101,101.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,El Salvador
3168519,SA_0000001419,COUNTRY,CHN,YEAR,WPR,Western Pacific,SEX,2004,SEX_FMLE,,,,,,,138,138.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,China
8822641,SA_0000001419,COUNTRY,ATG,YEAR,AMR,Americas,SEX,2004,SEX_BTSX,,,,,,,283,283.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Antigua and Barbuda
5902803,SA_0000001419,COUNTRY,USA,YEAR,AMR,Americas,SEX,2004,SEX_BTSX,,,,,,,171,171.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,United States
8147669,SA_0000001419,COUNTRY,BWA,YEAR,AFR,Africa,SEX,2004,SEX_FMLE,,,,,,,226,226.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Botswana
9133870,SA_0000001419,COUNTRY,NIU,YEAR,WPR,Western Pacific,SEX,2004,SEX_MLE,,,,,,,5,,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Niue
6081399,SA_0000001419,COUNTRY,GTM,YEAR,AMR,Americas,SEX,2004,SEX_FMLE,,,,,,,234,234.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Guatemala
8537542,SA_0000001419,COUNTRY,HTI,YEAR,AMR,Americas,SEX,2004,SEX_BTSX,,,,,,,15,15.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Haiti
695783,SA_0000001419,COUNTRY,TTO,YEAR,AMR,Americas,SEX,2004,SEX_BTSX,,,,,,,209,209.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Trinidad and Tobago
721916,SA_0000001419,COUNTRY,CHE,YEAR,EUR,Europe,SEX,2004,SEX_FMLE,,,,,,,291,291.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Switzerland
4301318,SA_0000001419,COUNTRY,MDV,YEAR,SEAR,South-East Asia,SEX,2004,SEX_MLE,,,,,,,1,,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Maldives
9215747,SA_0000001419,COUNTRY,SYC,YEAR,AFR,Africa,SEX,2004,SEX_MLE,,,,,,,26,26.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Seychelles
6371717,SA_0000001419,COUNTRY,BEL,YEAR,EUR,Europe,SEX,2004,SEX_FMLE,,,,,,,388,388.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Belgium
5883054,SA_0000001419,COUNTRY,SVN,YEAR,EUR,Europe,SEX,2004,SEX_BTSX,,,,,,,157,157.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Slovenia
3208477,SA_0000001419,COUNTRY,TON,YEAR,WPR,Western Pacific,SEX,2004,SEX_BTSX,,,,,,,128,128.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Tonga
5141196,SA_0000001419,COUNTRY,MUS,YEAR,AFR,Africa,SEX,2004,SEX_BTSX,,,,,,,129,129.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Mauritius
3526973,SA_0000001419,COUNTRY,PRT,YEAR,EUR,Europe,SEX,2004,SEX_MLE,,,,,,,4,,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Portugal
5287048,SA_0000001419,COUNTRY,DMA,YEAR,AMR,Americas,SEX,2004,SEX_BTSX,,,,,,,286,286.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Dominica
636556,SA_0000001419,COUNTRY,ISR,YEAR,EUR,Europe,SEX,2004,SEX_BTSX,,,,,,,179,179.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Israel
4274726,SA_0000001419,COUNTRY,JAM,YEAR,AMR,Americas,SEX,2004,SEX_FMLE,,,,,,,337,337.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Jamaica
4837613,SA_0000001419,COUNTRY,HUN,YEAR,EUR,Europe,SEX,2004,SEX_BTSX,,,,,,,166,166.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Hungary
8405227,SA_0000001419,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,SEX,2004,SEX_FMLE,,,,,,,506,506.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Afghanistan
5505041,SA_0000001419,COUNTRY,URY,YEAR,AMR,Americas,SEX,2004,SEX_FMLE,,,,,,,370,370.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Uruguay
854026,SA_0000001419,COUNTRY,NZL,YEAR,WPR,Western Pacific,SEX,2004,SEX_FMLE,,,,,,,387,387.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,New Zealand
2302513,SA_0000001419,COUNTRY,NOR,YEAR,EUR,Europe,SEX,2004,SEX_MLE,,,,,,,1,,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Norway
2487653,SA_0000001419,COUNTRY,STP,YEAR,AFR,Africa,SEX,2004,SEX_BTSX,,,,,,,95,95.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Sao Tome and Principe
1317207,SA_0000001419,COUNTRY,TJK,YEAR,EUR,Europe,SEX,2004,SEX_BTSX,,,,,,,74,74.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Tajikistan
7902989,SA_0000001419,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,SEX,2004,SEX_FMLE,,,,,,,167,167.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,"Iran, Islamic Republic of"
6796059,SA_0000001419,COUNTRY,LCA,YEAR,AMR,Americas,SEX,2004,SEX_FMLE,,,,,,,286,286.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Saint Lucia
1971401,SA_0000001419,COUNTRY,FIN,YEAR,EUR,Europe,SEX,2004,SEX_MLE,,,,,,,1,,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Finland
9147460,SA_0000001419,COUNTRY,COK,YEAR,WPR,Western Pacific,SEX,2004,SEX_MLE,,,,,,,4,,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Cook Islands
8193838,SA_0000001419,COUNTRY,CYP,YEAR,EUR,Europe,SEX,2004,SEX_BTSX,,,,,,,120,120.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Cyprus
7830025,SA_0000001419,COUNTRY,BRA,YEAR,AMR,Americas,SEX,2004,SEX_BTSX,,,,,,,177,177.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Brazil
8081709,SA_0000001419,COUNTRY,FIN,YEAR,EUR,Europe,SEX,2004,SEX_FMLE,,,,,,,245,245.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Finland
5750500,SA_0000001419,COUNTRY,BLZ,YEAR,AMR,Americas,SEX,2004,SEX_BTSX,,,,,,,47,47.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Belize
6181366,SA_0000001419,COUNTRY,SYC,YEAR,AFR,Africa,SEX,2004,SEX_BTSX,,,,,,,117,117.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Seychelles
6617552,SA_0000001419,COUNTRY,KEN,YEAR,AFR,Africa,SEX,2004,SEX_FMLE,,,,,,,178,178.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Kenya
2950137,SA_0000001419,COUNTRY,ETH,YEAR,AFR,Africa,SEX,2004,SEX_BTSX,,,,,,,103,103.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Ethiopia
880795,SA_0000001419,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,SEX,2004,SEX_FMLE,,,,,,,171,171.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Oman
8128315,SA_0000001419,COUNTRY,SUR,YEAR,AMR,Americas,SEX,2004,SEX_BTSX,,,,,,,110,110.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Suriname
2626967,SA_0000001419,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,SEX,2004,SEX_BTSX,,,,,,,116,116.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Bahrain
4547013,SA_0000001419,COUNTRY,BRN,YEAR,WPR,Western Pacific,SEX,2004,SEX_BTSX,,,,,,,102,102.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Brunei Darussalam
7173657,SA_0000001419,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,2004,SEX_FMLE,,,,,,,169,169.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Bangladesh
8432240,SA_0000001419,COUNTRY,NOR,YEAR,EUR,Europe,SEX,2004,SEX_BTSX,,,,,,,152,152.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Norway
2448234,SA_0000001419,COUNTRY,SMR,YEAR,EUR,Europe,SEX,2004,SEX_FMLE,,,,,,,169,169.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,San Marino
7611175,SA_0000001419,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,SEX,2004,SEX_BTSX,,,,,,,244,244.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Afghanistan
4811585,SA_0000001419,COUNTRY,CRI,YEAR,AMR,Americas,SEX,2004,SEX_MLE,,,,,,,2,,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Costa Rica
1753671,SA_0000001419,COUNTRY,MEX,YEAR,AMR,Americas,SEX,2004,SEX_FMLE,,,,,,,172,172.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Mexico
5604848,SA_0000001419,COUNTRY,ALB,YEAR,EUR,Europe,SEX,2004,SEX_BTSX,,,,,,,193,193.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Albania
8465504,SA_0000001419,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,SEX,2004,SEX_FMLE,,,,,,,133,133.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,United Arab Emirates
3056613,SA_0000001419,COUNTRY,GNQ,YEAR,AFR,Africa,SEX,2004,SEX_FMLE,,,,,,,214,214.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Equatorial Guinea
6684036,SA_0000001419,COUNTRY,SEN,YEAR,AFR,Africa,SEX,2004,SEX_FMLE,,,,,,,221,221.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Senegal
6928761,SA_0000001419,COUNTRY,RWA,YEAR,AFR,Africa,SEX,2004,SEX_BTSX,,,,,,,49,49.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Rwanda
1383914,SA_0000001419,COUNTRY,COK,YEAR,WPR,Western Pacific,SEX,2004,SEX_BTSX,,,,,,,63,63.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Cook Islands
4103054,SA_0000001419,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,2004,SEX_BTSX,,,,,,,148,148.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Philippines
6002682,SA_0000001419,COUNTRY,NZL,YEAR,WPR,Western Pacific,SEX,2004,SEX_BTSX,,,,,,,200,200.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,New Zealand
4685873,SA_0000001419,COUNTRY,NAM,YEAR,AFR,Africa,SEX,2004,SEX_FMLE,,,,,,,145,145.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Namibia
4355113,SA_0000001419,COUNTRY,NER,YEAR,AFR,Africa,SEX,2004,SEX_FMLE,,,,,,,373,373.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Niger
6492087,SA_0000001419,COUNTRY,GHA,YEAR,AFR,Africa,SEX,2004,SEX_MLE,,,,,,,2,,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Ghana
5366571,SA_0000001419,COUNTRY,GIN,YEAR,AFR,Africa,SEX,2004,SEX_BTSX,,,,,,,102,102.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Guinea
5287862,SA_0000001419,COUNTRY,LUX,YEAR,EUR,Europe,SEX,2004,SEX_MLE,,,,,,,3,,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Luxembourg
5399841,SA_0000001419,COUNTRY,IRL,YEAR,EUR,Europe,SEX,2004,SEX_FMLE,,,,,,,357,357.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Ireland
7624759,SA_0000001419,COUNTRY,ISL,YEAR,EUR,Europe,SEX,2004,SEX_FMLE,,,,,,,295,295.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Iceland
1106177,SA_0000001419,COUNTRY,PLW,YEAR,WPR,Western Pacific,SEX,2004,SEX_FMLE,,,,,,,270,270.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Palau
4917628,SA_0000001419,COUNTRY,MEX,YEAR,AMR,Americas,SEX,2004,SEX_BTSX,,,,,,,90,90.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Mexico
9668067,SA_0000001419,COUNTRY,SWE,YEAR,EUR,Europe,SEX,2004,SEX_FMLE,,,,,,,230,230.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Sweden
300280,SA_0000001419,COUNTRY,KEN,YEAR,AFR,Africa,SEX,2004,SEX_BTSX,,,,,,,93,93.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Kenya
2210600,SA_0000001419,COUNTRY,PRK,YEAR,SEAR,South-East Asia,SEX,2004,SEX_FMLE,,,,,,,153,153.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,"Korea, Democratic People's Republic of"
6049179,SA_0000001419,COUNTRY,MYS,YEAR,WPR,Western Pacific,SEX,2004,SEX_FMLE,,,,,,,251,251.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Malaysia
6405821,SA_0000001419,COUNTRY,NGA,YEAR,AFR,Africa,SEX,2004,SEX_BTSX,,,,,,,258,258.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Nigeria
4864362,SA_0000001419,COUNTRY,LAO,YEAR,WPR,Western Pacific,SEX,2004,SEX_BTSX,,,,,,,86,86.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Lao People's Democratic Republic
2018326,SA_0000001419,COUNTRY,SYR,YEAR,EMR,Eastern Mediterranean,SEX,2004,SEX_BTSX,,,,,,,87,87.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Syrian Arab Republic
3712730,SA_0000001419,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,2004,SEX_BTSX,,,,,,,84,84.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Bangladesh
7976659,SA_0000001419,COUNTRY,TON,YEAR,WPR,Western Pacific,SEX,2004,SEX_MLE,,,,,,,3,,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Tonga
9734436,SA_0000001419,COUNTRY,TUN,YEAR,EMR,Eastern Mediterranean,SEX,2004,SEX_BTSX,,,,,,,62,62.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Tunisia
9269009,SA_0000001419,COUNTRY,NZL,YEAR,WPR,Western Pacific,SEX,2004,SEX_MLE,,,,,,,1,,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,New Zealand
3003867,SA_0000001419,COUNTRY,TLS,YEAR,SEAR,South-East Asia,SEX,2004,SEX_BTSX,,,,,,,111,111.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Timor-Leste
5288026,SA_0000001419,COUNTRY,GNQ,YEAR,AFR,Africa,SEX,2004,SEX_BTSX,,,,,,,113,113.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Equatorial Guinea
8936357,SA_0000001419,COUNTRY,LCA,YEAR,AMR,Americas,SEX,2004,SEX_MLE,,,,,,,4,,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Saint Lucia
7664594,SA_0000001419,COUNTRY,KGZ,YEAR,EUR,Europe,SEX,2004,SEX_BTSX,,,,,,,104,104.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Kyrgyzstan
8584860,SA_0000001419,COUNTRY,MUS,YEAR,AFR,Africa,SEX,2004,SEX_MLE,,,,,,,1,,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Mauritius
4229300,SA_0000001419,COUNTRY,SDN,YEAR,EMR,Eastern Mediterranean,SEX,2004,SEX_BTSX,,,,,,,178,178.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Sudan
2917934,SA_0000001419,COUNTRY,TGO,YEAR,AFR,Africa,SEX,2004,SEX_BTSX,,,,,,,188,188.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Togo
4931070,SA_0000001419,COUNTRY,LBN,YEAR,EMR,Eastern Mediterranean,SEX,2004,SEX_BTSX,,,,,,,135,135.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Lebanon
7174218,SA_0000001419,COUNTRY,ARM,YEAR,EUR,Europe,SEX,2004,SEX_FMLE,,,,,,,552,552.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Armenia
5201960,SA_0000001419,COUNTRY,FSM,YEAR,WPR,Western Pacific,SEX,2004,SEX_BTSX,,,,,,,83,83.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,"Micronesia, Federated States of"
5671740,SA_0000001419,COUNTRY,ECU,YEAR,AMR,Americas,SEX,2004,SEX_BTSX,,,,,,,85,85.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Ecuador
881435,SA_0000001419,COUNTRY,DNK,YEAR,EUR,Europe,SEX,2004,SEX_BTSX,,,,,,,202,202.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Denmark
